original_mRNAID	new_ID
SRR15192315_FUN_001197-T1	SRR15192315_MSS51
SRR15192315_FUN_001198-T1	SRR15192315_YOS9
SRR15192315_FUN_001201-T1	SRR15192315_NdufS1
SRR15192315_FUN_001203-T1	SRR15192315_RRG7
SRR15192315_FUN_001204-T1	SRR15192315_CHT3
SRR15192315_FUN_001205-T1	SRR15192315_INO1
SRR15192315_FUN_001206-T1	SRR15192315_FAA4
SRR15192315_FUN_001210-T1	SRR15192315_PUP1
SRR15192315_FUN_001211-T1	SRR15192315_AHA1
SRR15192315_FUN_001212-T1	SRR15192315_FDH1_1
SRR15192315_FUN_001213-T1	SRR15192315_IDH2
SRR15192315_FUN_001214-T1	SRR15192315_ade5
SRR15192315_FUN_001215-T1	SRR15192315_EFT2
SRR15192315_FUN_001217-T1	SRR15192315_AMO1
SRR15192315_FUN_001218-T1	SRR15192315_SFM1
SRR15192315_FUN_001221-T1	SRR15192315_THS1
SRR15192315_FUN_001222-T1	SRR15192315_mrpl38
SRR15192315_FUN_001224-T1	SRR15192315_DLD2
SRR15192315_FUN_001227-T1	SRR15192315_DQD1
SRR15192315_FUN_001229-T1	SRR15192315_AFT1
SRR15192315_FUN_001230-T1	SRR15192315_MNP1
SRR15192315_FUN_001231-T1	SRR15192315_RPB9
SRR15192315_FUN_001235-T1	SRR15192315_RME1
SRR15192315_FUN_001236-T1	SRR15192315_KEL2
SRR15192315_FUN_001238-T1	SRR15192315_NSR1
SRR15192315_FUN_001239-T1	SRR15192315_LEU4
SRR15192315_FUN_001240-T1	SRR15192315_RPL16A
SRR15192315_FUN_001242-T1	SRR15192315_TGL2
SRR15192315_FUN_001243-T1	SRR15192315_COQ6
SRR15192315_FUN_001245-T1	SRR15192315_RPA49
SRR15192315_FUN_001248-T1	SRR15192315_YTA12
SRR15192315_FUN_001250-T1	SRR15192315_NPL6
SRR15192315_FUN_001253-T1	SRR15192315_TGL1
SRR15192315_FUN_001254-T1	SRR15192315_SOD4
SRR15192315_FUN_001255-T1	SRR15192315_OPT6
SRR15192315_FUN_001257-T1	SRR15192315_NUC1
SRR15192315_FUN_001258-T1	SRR15192315_FAS1
SRR15192315_FUN_001259-T1	SRR15192315_VIP1
SRR15192315_FUN_001260-T1	SRR15192315_PRS1_2
SRR15192315_FUN_001262-T1	SRR15192315_SKN7
SRR15192315_FUN_001263-T1	SRR15192315_ROT2
SRR15192315_FUN_001264-T1	SRR15192315_BRE1
SRR15192315_FUN_001265-T1	SRR15192315_BDF1
SRR15192315_FUN_001267-T1	SRR15192315_SMC4
SRR15192315_FUN_001266-T1	SRR15192315_DUS4
SRR15192315_FUN_001270-T1	SRR15192315_CSF1
SRR15192315_FUN_005034-T1	SRR15192315_PRP43
SRR15192315_FUN_005035-T1	SRR15192315_ARF6
SRR15192315_FUN_005036-T1	SRR15192315_RKI1
SRR15192315_FUN_005037-T1	SRR15192315_RPS7A
SRR15192315_FUN_005038-T1	SRR15192315_bzz1
SRR15192315_FUN_005040-T1	SRR15192315_TMA46
SRR15192315_FUN_005041-T1	SRR15192315_TAO3
SRR15192315_FUN_005043-T1	SRR15192315_RRT14
SRR15192315_FUN_005044-T1	SRR15192315_POX18
SRR15192315_FUN_005046-T1	SRR15192315_COG7
SRR15192315_FUN_005048-T1	SRR15192315_rpl13
SRR15192315_FUN_005049-T1	SRR15192315_RPS16
SRR15192315_FUN_005050-T1	SRR15192315_RIC1
SRR15192315_FUN_005052-T1	SRR15192315_TUB2
SRR15192315_FUN_005053-T1	SRR15192315_sed5
SRR15192315_FUN_005054-T1	SRR15192315_SNF7
SRR15192315_FUN_005055-T1	SRR15192315_RPO41
SRR15192315_FUN_005056-T1	SRR15192315_MOB2
SRR15192315_FUN_005057-T1	SRR15192315_PSD1
SRR15192315_FUN_005058-T1	SRR15192315_APC1
SRR15192315_FUN_005061-T1	SRR15192315_GIT1_2
SRR15192315_FUN_005063-T1	SRR15192315_QOR1_2
SRR15192315_FUN_005069-T1	SRR15192315_HGT1_2
SRR15192315_FUN_005073-T1	SRR15192315_CDC37
SRR15192315_FUN_005074-T1	SRR15192315_NAB3
SRR15192315_FUN_005076-T1	SRR15192315_SEC20
SRR15192315_FUN_005077-T1	SRR15192315_NGL2
SRR15192315_FUN_005078-T1	SRR15192315_MOB1
SRR15192315_FUN_005083-T1	SRR15192315_ISA1
SRR15192315_FUN_005085-T1	SRR15192315_PDR6
SRR15192315_FUN_005086-T1	SRR15192315_RFA1
SRR15192315_FUN_005087-T1	SRR15192315_STR3
SRR15192315_FUN_005088-T1	SRR15192315_NUO24
SRR15192315_FUN_005089-T1	SRR15192315_APN2
SRR15192315_FUN_005090-T1	SRR15192315_PEA2
SRR15192315_FUN_005092-T1	SRR15192315_CBF5
SRR15192315_FUN_005093-T1	SRR15192315_STP22
SRR15192315_FUN_005094-T1	SRR15192315_VMA9
SRR15192315_FUN_005096-T1	SRR15192315_AGP3
SRR15192315_FUN_005097-T1	SRR15192315_DBP3
SRR15192315_FUN_005099-T1	SRR15192315_ERO1
SRR15192315_FUN_005105-T1	SRR15192315_RPA34
SRR15192315_FUN_005108-T1	SRR15192315_MIR1
SRR15192315_FUN_005112-T1	SRR15192315_SAC1
SRR15192315_FUN_005113-T1	SRR15192315_lub1
SRR15192315_FUN_005116-T1	SRR15192315_CAN1
SRR15192315_FUN_005118-T1	SRR15192315_EAF7
SRR15192315_FUN_005121-T1	SRR15192315_TRM6
SRR15192315_FUN_005122-T1	SRR15192315_NOP2
SRR15192315_FUN_005123-T1	SRR15192315_ARP5
SRR15192315_FUN_005124-T1	SRR15192315_SRV2
SRR15192315_FUN_005125-T1	SRR15192315_YDJ1
SRR15192315_FUN_005126-T1	SRR15192315_COQ3
SRR15192315_FUN_005130-T1	SRR15192315_DBP9
SRR15192315_FUN_005133-T1	SRR15192315_NdufA8
SRR15192315_FUN_005134-T1	SRR15192315_NUP57
SRR15192315_FUN_005137-T1	SRR15192315_pan6
SRR15192315_FUN_005142-T1	SRR15192315_ATG18
SRR15192315_FUN_005144-T1	SRR15192315_HFD1
SRR15192315_FUN_005145-T1	SRR15192315_UBP6
SRR15192315_FUN_005147-T1	SRR15192315_MGR2
SRR15192315_FUN_005149-T1	SRR15192315_GCN20
SRR15192315_FUN_005154-T1	SRR15192315_DPH1
SRR15192315_FUN_005155-T1	SRR15192315_COG6
SRR15192315_FUN_005159-T1	SRR15192315_RPB8
SRR15192315_FUN_005164-T1	SRR15192315_ADE6
SRR15192315_FUN_005165-T1	SRR15192315_RPS3
SRR15192315_FUN_005168-T1	SRR15192315_INO80
SRR15192315_FUN_001274-T1	SRR15192315_GDH2
SRR15192315_FUN_001278-T1	SRR15192315_APM4
SRR15192315_FUN_001279-T1	SRR15192315_PRS5
SRR15192315_FUN_001291-T1	SRR15192315_ECM1
SRR15192315_FUN_001294-T1	SRR15192315_SKG1
SRR15192315_FUN_001295-T1	SRR15192315_OMA1
SRR15192315_FUN_001301-T1	SRR15192315_mtd1
SRR15192315_FUN_001302-T1	SRR15192315_GYP1
SRR15192315_FUN_001303-T1	SRR15192315_SSZ1
SRR15192315_FUN_001306-T1	SRR15192315_SEH1
SRR15192315_FUN_001305-T1	SRR15192315_NSA1
SRR15192315_FUN_001307-T1	SRR15192315_ALG7
SRR15192315_FUN_001311-T1	SRR15192315_IDH1
SRR15192315_FUN_001312-T1	SRR15192315_ADE12
SRR15192315_FUN_001313-T1	SRR15192315_ALG9
SRR15192315_FUN_001314-T1	SRR15192315_YPD1
SRR15192315_FUN_001315-T1	SRR15192315_pho2_2
SRR15192315_FUN_001317-T1	SRR15192315_FUN12
SRR15192315_FUN_001318-T1	SRR15192315_RBG1
SRR15192315_FUN_001319-T1	SRR15192315_sal3
SRR15192315_FUN_001320-T1	SRR15192315_BUD6
SRR15192315_FUN_001321-T1	SRR15192315_TAD3
SRR15192315_FUN_001323-T1	SRR15192315_SFH1
SRR15192315_FUN_001326-T1	SRR15192315_TFC1
SRR15192315_FUN_001331-T1	SRR15192315_mge1
SRR15192315_FUN_001332-T1	SRR15192315_DAL4
SRR15192315_FUN_001333-T1	SRR15192315_LYS12
SRR15192315_FUN_001335-T1	SRR15192315_PRK1
SRR15192315_FUN_001336-T1	SRR15192315_HDA1
SRR15192315_FUN_001340-T1	SRR15192315_rga1
SRR15192315_FUN_001345-T1	SRR15192315_NIF3
SRR15192315_FUN_001348-T1	SRR15192315_GDH3
SRR15192315_FUN_001349-T1	SRR15192315_TIM54
SRR15192315_FUN_001352-T1	SRR15192315_BCK1
SRR15192315_FUN_001355-T1	SRR15192315_DUG3
SRR15192315_FUN_001356-T1	SRR15192315_GPI13
SRR15192315_FUN_001358-T1	SRR15192315_SCH9
SRR15192315_FUN_005171-T1	SRR15192315_DLD1
SRR15192315_FUN_005172-T1	SRR15192315_IES6
SRR15192315_FUN_005177-T1	SRR15192315_DJP1
SRR15192315_FUN_005178-T1	SRR15192315_MRPS5
SRR15192315_FUN_005180-T1	SRR15192315_NOP13
SRR15192315_FUN_005181-T1	SRR15192315_ADH1_2
SRR15192315_FUN_005185-T1	SRR15192315_MDS3
SRR15192315_FUN_005187-T1	SRR15192315_SIA1
SRR15192315_FUN_005188-T1	SRR15192315_FCF1
SRR15192315_FUN_005192-T1	SRR15192315_HAM1
SRR15192315_FUN_005194-T1	SRR15192315_THI80
SRR15192315_FUN_005195-T1	SRR15192315_TAF9
SRR15192315_FUN_005196-T1	SRR15192315_BUD7
SRR15192315_FUN_005197-T1	SRR15192315_RCF1
SRR15192315_FUN_005200-T1	SRR15192315_SOK1
SRR15192315_FUN_005203-T1	SRR15192315_MET2
SRR15192315_FUN_005204-T1	SRR15192315_ATG26
SRR15192315_FUN_005205-T1	SRR15192315_MDL1
SRR15192315_FUN_005209-T1	SRR15192315_UFE1
SRR15192315_FUN_005213-T1	SRR15192315_VMA13
SRR15192315_FUN_005215-T1	SRR15192315_DBR1
SRR15192315_FUN_005216-T1	SRR15192315_MCR1
SRR15192315_FUN_005219-T1	SRR15192315_GPD1_2
SRR15192315_FUN_005220-T1	SRR15192315_PCD1
SRR15192315_FUN_005222-T1	SRR15192315_SSF1
SRR15192315_FUN_005223-T1	SRR15192315_RRP3
SRR15192315_FUN_005226-T1	SRR15192315_SRB7
SRR15192315_FUN_005241-T1	SRR15192315_ARP8
SRR15192315_FUN_005244-T1	SRR15192315_SVF1
SRR15192315_FUN_005246-T1	SRR15192315_GRE2_3
SRR15192315_FUN_005247-T1	SRR15192315_ADP1
SRR15192315_FUN_005248-T1	SRR15192315_UBP2
SRR15192315_FUN_005250-T1	SRR15192315_BCS1
SRR15192315_FUN_005252-T1	SRR15192315_SFL1
SRR15192315_FUN_005257-T1	SRR15192315_BFR2
SRR15192315_FUN_005258-T1	SRR15192315_OTU1
SRR15192315_FUN_005260-T1	SRR15192315_PMM1
SRR15192315_FUN_005262-T1	SRR15192315_FMP32
SRR15192315_FUN_005263-T1	SRR15192315_BOS1
SRR15192315_FUN_005268-T1	SRR15192315_DBP2
SRR15192315_FUN_005269-T1	SRR15192315_RPC19
SRR15192315_FUN_005271-T1	SRR15192315_AZF1
SRR15192315_FUN_005272-T1	SRR15192315_RAD50
SRR15192315_FUN_005274-T1	SRR15192315_MRD1
SRR15192315_FUN_005275-T1	SRR15192315_MAM33
SRR15192315_FUN_005276-T1	SRR15192315_CLB4
SRR15192315_FUN_005278-T1	SRR15192315_HOT13
SRR15192315_FUN_005279-T1	SRR15192315_DPH3
SRR15192315_FUN_005280-T1	SRR15192315_RPS8A
SRR15192315_FUN_005281-T1	SRR15192315_LAP3
SRR15192315_FUN_005285-T1	SRR15192315_UTP10
SRR15192315_FUN_005286-T1	SRR15192315_hsp10
SRR15192315_FUN_005288-T1	SRR15192315_YPT52
SRR15192315_FUN_005289-T1	SRR15192315_MBF1
SRR15192315_FUN_005290-T1	SRR15192315_TSC13
SRR15192315_FUN_005291-T1	SRR15192315_CLF1
SRR15192315_FUN_005295-T1	SRR15192315_FTH1
SRR15192315_FUN_005296-T1	SRR15192315_BUR1
SRR15192315_FUN_005297-T1	SRR15192315_ITR1
SRR15192315_FUN_005298-T1	SRR15192315_CYT1
SRR15192315_FUN_005299-T1	SRR15192315_CYS3
SRR15192315_FUN_005301-T1	SRR15192315_PMC1
SRR15192315_FUN_001366-T1	SRR15192315_PUT2
SRR15192315_FUN_001368-T1	SRR15192315_RBG2
SRR15192315_FUN_001369-T1	SRR15192315_EFG1
SRR15192315_FUN_001370-T1	SRR15192315_mug81
SRR15192315_FUN_001372-T1	SRR15192315_HAS1
SRR15192315_FUN_001378-T1	SRR15192315_OST3
SRR15192315_FUN_001379-T1	SRR15192315_RIM13
SRR15192315_FUN_001380-T1	SRR15192315_GPI10
SRR15192315_FUN_001381-T1	SRR15192315_ADH1_1
SRR15192315_FUN_001382-T1	SRR15192315_ATG16
SRR15192315_FUN_001384-T1	SRR15192315_PHO2
SRR15192315_FUN_001386-T1	SRR15192315_DUN1
SRR15192315_FUN_001388-T1	SRR15192315_CCT3
SRR15192315_FUN_001390-T1	SRR15192315_KIN28
SRR15192315_FUN_001393-T1	SRR15192315_VTC4
SRR15192315_FUN_001394-T1	SRR15192315_DNF3
SRR15192315_FUN_001396-T1	SRR15192315_BUB1
SRR15192315_FUN_001397-T1	SRR15192315_GPI16
SRR15192315_FUN_001399-T1	SRR15192315_APL6
SRR15192315_FUN_001401-T1	SRR15192315_RNY1_1
SRR15192315_FUN_001402-T1	SRR15192315_SAH1
SRR15192315_FUN_001405-T1	SRR15192315_GLN3
SRR15192315_FUN_001407-T1	SRR15192315_DUG1
SRR15192315_FUN_001409-T1	SRR15192315_SDT1
SRR15192315_FUN_001410-T1	SRR15192315_FSH3
SRR15192315_FUN_001415-T1	SRR15192315_SFC1
SRR15192315_FUN_001417-T1	SRR15192315_vip1
SRR15192315_FUN_001419-T1	SRR15192315_HOG1
SRR15192315_FUN_001420-T1	SRR15192315_slp1
SRR15192315_FUN_001421-T1	SRR15192315_VPS20
SRR15192315_FUN_001422-T1	SRR15192315_HEM2
SRR15192315_FUN_001424-T1	SRR15192315_NSP1
SRR15192315_FUN_001425-T1	SRR15192315_GPM1
SRR15192315_FUN_001428-T1	SRR15192315_GPP1
SRR15192315_FUN_001430-T1	SRR15192315_GUT1
SRR15192315_FUN_001431-T1	SRR15192315_UAP1
SRR15192315_FUN_001432-T1	SRR15192315_PST1
SRR15192315_FUN_005310-T1	SRR15192315_NCA2
SRR15192315_FUN_005311-T1	SRR15192315_PRE9
SRR15192315_FUN_005315-T1	SRR15192315_ICP55
SRR15192315_FUN_005316-T1	SRR15192315_PHB1
SRR15192315_FUN_005319-T1	SRR15192315_ARF1
SRR15192315_FUN_005320-T1	SRR15192315_rpl35
SRR15192315_FUN_005321-T1	SRR15192315_UFD2
SRR15192315_FUN_005322-T1	SRR15192315_PDE2
SRR15192315_FUN_005323-T1	SRR15192315_VTS1
SRR15192315_FUN_005324-T1	SRR15192315_YKT6
SRR15192315_FUN_005326-T1	SRR15192315_MIA40
SRR15192315_FUN_005329-T1	SRR15192315_ATG17
SRR15192315_FUN_005330-T1	SRR15192315_CDC73
SRR15192315_FUN_005331-T1	SRR15192315_MST1
SRR15192315_FUN_005334-T1	SRR15192315_MDM31
SRR15192315_FUN_005338-T1	SRR15192315_SPE2
SRR15192315_FUN_005339-T1	SRR15192315_PET9
SRR15192315_FUN_005340-T1	SRR15192315_DNF1
SRR15192315_FUN_005342-T1	SRR15192315_UBC13
SRR15192315_FUN_005343-T1	SRR15192315_PGA30_3
SRR15192315_FUN_005345-T1	SRR15192315_CDC24
SRR15192315_FUN_005347-T1	SRR15192315_CIR2
SRR15192315_FUN_005348-T1	SRR15192315_GDS1
SRR15192315_FUN_005351-T1	SRR15192315_OTU2
SRR15192315_FUN_005352-T1	SRR15192315_RFC3
SRR15192315_FUN_005355-T1	SRR15192315_KAE1
SRR15192315_FUN_005357-T1	SRR15192315_RPL30
SRR15192315_FUN_005358-T1	SRR15192315_RPL24
SRR15192315_FUN_005364-T1	SRR15192315_PDI1
SRR15192315_FUN_005367-T1	SRR15192315_UBC6
SRR15192315_FUN_005371-T1	SRR15192315_YCK2
SRR15192315_FUN_005373-T1	SRR15192315_RPP1
SRR15192315_FUN_005376-T1	SRR15192315_PDR16
SRR15192315_FUN_005377-T1	SRR15192315_CSL4
SRR15192315_FUN_005379-T1	SRR15192315_BNI4
SRR15192315_FUN_005381-T1	SRR15192315_FAS2
SRR15192315_FUN_005382-T1	SRR15192315_SEC7
SRR15192315_FUN_005384-T1	SRR15192315_STB3
SRR15192315_FUN_005385-T1	SRR15192315_rps27_2
SRR15192315_FUN_005386-T1	SRR15192315_RSM22
SRR15192315_FUN_005389-T1	SRR15192315_MTM1
SRR15192315_FUN_005390-T1	SRR15192315_KOG1
SRR15192315_FUN_005392-T1	SRR15192315_CDG1
SRR15192315_FUN_005393-T1	SRR15192315_SSU1
SRR15192315_FUN_005400-T1	SRR15192315_HRQ1
SRR15192315_FUN_005401-T1	SRR15192315_EXG3
SRR15192315_FUN_005402-T1	SRR15192315_APR1
SRR15192315_FUN_005404-T1	SRR15192315_SSC1
SRR15192315_FUN_005406-T1	SRR15192315_DIP5_3
SRR15192315_FUN_001433-T1	SRR15192315_ppk32
SRR15192315_FUN_001435-T1	SRR15192315_ARC18
SRR15192315_FUN_001436-T1	SRR15192315_ROM2
SRR15192315_FUN_001437-T1	SRR15192315_ELO3
SRR15192315_FUN_001438-T1	SRR15192315_STP4
SRR15192315_FUN_001440-T1	SRR15192315_TOM1
SRR15192315_FUN_001441-T1	SRR15192315_SME1
SRR15192315_FUN_001443-T1	SRR15192315_RAD52
SRR15192315_FUN_001444-T1	SRR15192315_uba3
SRR15192315_FUN_001446-T1	SRR15192315_FET3
SRR15192315_FUN_001448-T1	SRR15192315_dpm2
SRR15192315_FUN_001449-T1	SRR15192315_SRO7
SRR15192315_FUN_001451-T1	SRR15192315_DIA4
SRR15192315_FUN_001452-T1	SRR15192315_OCT1
SRR15192315_FUN_001453-T1	SRR15192315_PKH3
SRR15192315_FUN_001457-T1	SRR15192315_SOD2
SRR15192315_FUN_001458-T1	SRR15192315_VPS17
SRR15192315_FUN_001463-T1	SRR15192315_SPP2
SRR15192315_FUN_001464-T1	SRR15192315_MDM32
SRR15192315_FUN_001465-T1	SRR15192315_PNO1
SRR15192315_FUN_001466-T1	SRR15192315_ARD1
SRR15192315_FUN_001467-T1	SRR15192315_trs31
SRR15192315_FUN_001472-T1	SRR15192315_CTM1
SRR15192315_FUN_001473-T1	SRR15192315_HCR1
SRR15192315_FUN_001474-T1	SRR15192315_AEP3
SRR15192315_FUN_001476-T1	SRR15192315_LPE10
SRR15192315_FUN_001478-T1	SRR15192315_SWD3
SRR15192315_FUN_001479-T1	SRR15192315_VPS68
SRR15192315_FUN_001480-T1	SRR15192315_MCK1
SRR15192315_FUN_001482-T1	SRR15192315_RPL25
SRR15192315_FUN_001484-T1	SRR15192315_TVP38
SRR15192315_FUN_001492-T1	SRR15192315_TMA7
SRR15192315_FUN_001495-T1	SRR15192315_TSC10
SRR15192315_FUN_001498-T1	SRR15192315_MRPL4
SRR15192315_FUN_001499-T1	SRR15192315_LSM3
SRR15192315_FUN_001503-T1	SRR15192315_NTE1
SRR15192315_FUN_001507-T1	SRR15192315_DSS4
SRR15192315_FUN_005408-T1	SRR15192315_ssr3
SRR15192315_FUN_005409-T1	SRR15192315_OLE2
SRR15192315_FUN_005411-T1	SRR15192315_sap49
SRR15192315_FUN_005412-T1	SRR15192315_BCD1
SRR15192315_FUN_005417-T1	SRR15192315_ATP23
SRR15192315_FUN_005418-T1	SRR15192315_ARE2
SRR15192315_FUN_005419-T1	SRR15192315_BUD23
SRR15192315_FUN_005426-T1	SRR15192315_ALG11
SRR15192315_FUN_005427-T1	SRR15192315_SEC27
SRR15192315_FUN_005429-T1	SRR15192315_RPL10A
SRR15192315_FUN_005430-T1	SRR15192315_SIS2
SRR15192315_FUN_005433-T1	SRR15192315_STB4
SRR15192315_FUN_005434-T1	SRR15192315_MIG1
SRR15192315_FUN_005436-T1	SRR15192315_CLG1
SRR15192315_FUN_005437-T1	SRR15192315_CHZ1
SRR15192315_FUN_005438-T1	SRR15192315_smb1
SRR15192315_FUN_005439-T1	SRR15192315_YPT31
SRR15192315_FUN_005440-T1	SRR15192315_SPT16
SRR15192315_FUN_005441-T1	SRR15192315_PRI2
SRR15192315_FUN_005443-T1	SRR15192315_hob3_2
SRR15192315_FUN_005448-T1	SRR15192315_ADE2
SRR15192315_FUN_005451-T1	SRR15192315_RAX1
SRR15192315_FUN_005458-T1	SRR15192315_RPS2
SRR15192315_FUN_005459-T1	SRR15192315_NAB2
SRR15192315_FUN_005460-T1	SRR15192315_CCT2
SRR15192315_FUN_005461-T1	SRR15192315_DPS1
SRR15192315_FUN_005462-T1	SRR15192315_RFG1
SRR15192315_FUN_005463-T1	SRR15192315_DRE2
SRR15192315_FUN_005465-T1	SRR15192315_NDC80
SRR15192315_FUN_005479-T1	SRR15192315_SUI2
SRR15192315_FUN_005484-T1	SRR15192315_PNS1
SRR15192315_FUN_005485-T1	SRR15192315_vps29
SRR15192315_FUN_005486-T1	SRR15192315_CDC36
SRR15192315_FUN_005492-T1	SRR15192315_AVO2
SRR15192315_FUN_005494-T1	SRR15192315_MSH3
SRR15192315_FUN_005497-T1	SRR15192315_THI4
SRR15192315_FUN_005498-T1	SRR15192315_YSH1
SRR15192315_FUN_005499-T1	SRR15192315_SMD2
SRR15192315_FUN_005500-T1	SRR15192315_MEC3
SRR15192315_FUN_005501-T1	SRR15192315_SER1
SRR15192315_FUN_005502-T1	SRR15192315_GUF1
SRR15192315_FUN_005503-T1	SRR15192315_ILV1
SRR15192315_FUN_005505-T1	SRR15192315_RPS10
SRR15192315_FUN_001509-T1	SRR15192315_VHS2
SRR15192315_FUN_001510-T1	SRR15192315_IMP4
SRR15192315_FUN_001511-T1	SRR15192315_TRK1
SRR15192315_FUN_001513-T1	SRR15192315_URA2
SRR15192315_FUN_001514-T1	SRR15192315_SPT10
SRR15192315_FUN_001516-T1	SRR15192315_SDS3
SRR15192315_FUN_001517-T1	SRR15192315_omh4
SRR15192315_FUN_001518-T1	SRR15192315_HHF1_2
SRR15192315_FUN_001519-T1	SRR15192315_HHT1_2
SRR15192315_FUN_001521-T1	SRR15192315_SIW14
SRR15192315_FUN_001522-T1	SRR15192315_STE2
SRR15192315_FUN_001523-T1	SRR15192315_GAL83
SRR15192315_FUN_001526-T1	SRR15192315_GPR1
SRR15192315_FUN_001527-T1	SRR15192315_SGE1
SRR15192315_FUN_001528-T1	SRR15192315_NUF2
SRR15192315_FUN_001529-T1	SRR15192315_COQ7
SRR15192315_FUN_001532-T1	SRR15192315_SNF1
SRR15192315_FUN_001533-T1	SRR15192315_HST3
SRR15192315_FUN_001534-T1	SRR15192315_PEX29
SRR15192315_FUN_001535-T1	SRR15192315_SNM1
SRR15192315_FUN_001536-T1	SRR15192315_SEF2
SRR15192315_FUN_001540-T1	SRR15192315_SPS1
SRR15192315_FUN_001542-T1	SRR15192315_EXO1
SRR15192315_FUN_001545-T1	SRR15192315_TFB3
SRR15192315_FUN_001546-T1	SRR15192315_AGE1
SRR15192315_FUN_001549-T1	SRR15192315_CCA1
SRR15192315_FUN_001550-T1	SRR15192315_ARO1
SRR15192315_FUN_001552-T1	SRR15192315_MDN1
SRR15192315_FUN_001555-T1	SRR15192315_FPR2
SRR15192315_FUN_001559-T1	SRR15192315_AKR1
SRR15192315_FUN_001560-T1	SRR15192315_REX3
SRR15192315_FUN_001563-T1	SRR15192315_MSH6
SRR15192315_FUN_001566-T1	SRR15192315_ADR1
SRR15192315_FUN_001567-T1	SRR15192315_GRX3
SRR15192315_FUN_001568-T1	SRR15192315_rad17
SRR15192315_FUN_001570-T1	SRR15192315_SLX4
SRR15192315_FUN_001571-T1	SRR15192315_RLF2
SRR15192315_FUN_001574-T1	SRR15192315_txl1
SRR15192315_FUN_001577-T1	SRR15192315_CTA9
SRR15192315_FUN_001578-T1	SRR15192315_TRS20
SRR15192315_FUN_001579-T1	SRR15192315_AIM9
SRR15192315_FUN_005507-T1	SRR15192315_CYC3
SRR15192315_FUN_005510-T1	SRR15192315_ERF4
SRR15192315_FUN_005511-T1	SRR15192315_PUS4
SRR15192315_FUN_005513-T1	SRR15192315_POA1
SRR15192315_FUN_005514-T1	SRR15192315_VPS1
SRR15192315_FUN_005515-T1	SRR15192315_CDC11
SRR15192315_FUN_005519-T1	SRR15192315_RNR1
SRR15192315_FUN_005522-T1	SRR15192315_prp3
SRR15192315_FUN_005524-T1	SRR15192315_rcd1
SRR15192315_FUN_005525-T1	SRR15192315_ERC1
SRR15192315_FUN_005526-T1	SRR15192315_ENP1
SRR15192315_FUN_005527-T1	SRR15192315_PLC1
SRR15192315_FUN_005528-T1	SRR15192315_HIS7
SRR15192315_FUN_005530-T1	SRR15192315_RRP6
SRR15192315_FUN_005531-T1	SRR15192315_REI1
SRR15192315_FUN_005536-T1	SRR15192315_GSH2
SRR15192315_FUN_005538-T1	SRR15192315_SIL1
SRR15192315_FUN_005540-T1	SRR15192315_ain1
SRR15192315_FUN_005541-T1	SRR15192315_CKA2
SRR15192315_FUN_005542-T1	SRR15192315_SLD7
SRR15192315_FUN_005543-T1	SRR15192315_MRPL10
SRR15192315_FUN_005545-T1	SRR15192315_KGD2
SRR15192315_FUN_005546-T1	SRR15192315_ACE2
SRR15192315_FUN_005549-T1	SRR15192315_ARO2
SRR15192315_FUN_005552-T1	SRR15192315_GLC7
SRR15192315_FUN_005553-T1	SRR15192315_FYV10
SRR15192315_FUN_005555-T1	SRR15192315_IFG3
SRR15192315_FUN_005556-T1	SRR15192315_RHB1
SRR15192315_FUN_005559-T1	SRR15192315_ASF1
SRR15192315_FUN_005564-T1	SRR15192315_ZRT1
SRR15192315_FUN_005571-T1	SRR15192315_CDR3_2
SRR15192315_FUN_005572-T1	SRR15192315_CDC48
SRR15192315_FUN_005575-T1	SRR15192315_SSA3
SRR15192315_FUN_005578-T1	SRR15192315_GAP1_4
SRR15192315_FUN_005583-T1	SRR15192315_ASK10
SRR15192315_FUN_005584-T1	SRR15192315_mrpl22
SRR15192315_FUN_005585-T1	SRR15192315_N19M
SRR15192315_FUN_005586-T1	SRR15192315_CSH3
SRR15192315_FUN_005587-T1	SRR15192315_RAC1
SRR15192315_FUN_005588-T1	SRR15192315_NOP6
SRR15192315_FUN_005590-T1	SRR15192315_IPI3
SRR15192315_FUN_005592-T1	SRR15192315_NPR1
SRR15192315_FUN_005593-T1	SRR15192315_MRPL19
SRR15192315_FUN_001582-T1	SRR15192315_ART10
SRR15192315_FUN_001583-T1	SRR15192315_INV1
SRR15192315_FUN_001585-T1	SRR15192315_ACF2
SRR15192315_FUN_001586-T1	SRR15192315_GBU1
SRR15192315_FUN_001588-T1	SRR15192315_cut15
SRR15192315_FUN_001591-T1	SRR15192315_ECM14
SRR15192315_FUN_001592-T1	SRR15192315_GCY1_1
SRR15192315_FUN_001593-T1	SRR15192315_YPT53
SRR15192315_FUN_001594-T1	SRR15192315_TRF5
SRR15192315_FUN_001595-T1	SRR15192315_IKS1
SRR15192315_FUN_001596-T1	SRR15192315_RIF1
SRR15192315_FUN_001600-T1	SRR15192315_DCP1
SRR15192315_FUN_001601-T1	SRR15192315_SPT20
SRR15192315_FUN_001605-T1	SRR15192315_SCO1
SRR15192315_FUN_001607-T1	SRR15192315_PHO88
SRR15192315_FUN_001609-T1	SRR15192315_ubc7
SRR15192315_FUN_001610-T1	SRR15192315_CBP1
SRR15192315_FUN_001612-T1	SRR15192315_ADI1_1
SRR15192315_FUN_001613-T1	SRR15192315_NEW1
